"","bathrooms","bedrooms","building_id","created","description","display_address","latitude","listing_id","longitude","manager_id","price","street_address","interest_level"
"442",1,1,"67640f5755d720ca5bb42144b50d08dc","2016-04-21 05:22:12","Brand-new 23-story luxury rental apartment building in the heart of Manhattan in the Gramercy area. It has a 24-hour doorman and is easily accessible to all transportation. The apartment building has a magnificent artfully crafted marble lobby with 20-foot architecturally detailed ceilings and the hallways are elegantly carpeted and wallpapered. the building also has laundry facilities available.<br /><br />The apartment has beautifully appointed European design kitchens with granite floors, and superbly appointed bathrooms, top-of-the-line GE appliances, microwave ovens, individually controlled heating and air-conditioning units and hardwood oak floors. Double-glazed, insulated, sound dampening windows for energy reduction. the unit is pre-wired for telephone, Cable TV and accelerated Internet access.<br /><br />PLEASE FEEL FREE TO CALL TEXT ANY TIME :     347 751 76 39<br /><br />kagglemanager@renthop.com<p><a  website_redacted ","3 Ave.",40.7406,6906957,-73.9823,"834c75a47db66706b9393251b39ab8b7",3000,"344 3 Ave.","low"
"443",2,2,"2481aa22a7f71353f64f9605494a0773","2016-05-20 02:36:24","CooperCooper.com :: Web ID #056678; Access 1000s of Unique Listings Online; APARTMENT FEATURES: Washer/Dryer, Dishwasher, Granite Kitchen, Stainless Kitchen, Walk-In Closet, South Exposure, East Exposure, Corner Home, Central A/C, Wood Floors; BUILDING AMENITIES: Rental, Post-War, Mid-Rise, Doorman, Concierge, Elevator, Gym, Laundry Room, Roof Deck, Pets Allowed, Business Center, Lounge, Garage; AREA/NEIGHBORHOOD: The High Line Park, Access to the A/C/D/E/L, Colicchio & Sons, Chelsea Brewing Company, Chelsea Market, Whole Foods, Access to the M14, M23 & M11; CONTACT US: For more information or to schedule a viewing, call Cooper &amp; Cooper at 000-420-2751 or email: kagglemanager@renthop.com; HELPFUL LINKS: Find A C&amp;C Associate - CooperCooper.com/Associates; Search 1000s Of Apartments - CooperCooper.com/SearchRentals; Attend Our Next Buying Seminar - CooperCooper.com/BuyingSeminar; Read Reviews - CooperCooper.com/Testimonials","West 20th Street",40.742,7041357,-73.9969,"6e5c10246156ae5bdcd9b487ca99d96a",8340,"180 West 20th Street","low"
"444",1,0,"96274288c84ddd7d5c5d8e425ee75027","2016-06-03 05:56:03","NO FEE!!  ULTRA LUXURY BUILDING IN MIDTOWN WEST WITH FULL SERVICE 24 HOUR DOORMAN AND LAUNDRY/DRY CLEANING SERVICE. FULL OF AMENITIES. FREE FITNESS CENTER. FOUR LARGE LANDSCAPED SUNDECKS. LOUNGE AREA WITH FREE WIFI. CLOSE TO SUBWAY AND TRANSPORTATION.<br /><br />NO FEE!! HUGE STUDIO WITH BRAND NEW HARDWOOD FLOORS, HIGH CEILINGS, AWARD WINNING VIEWS,NORTH & EAST EXPOSURES, VIEW OF EMPIRE STATE BUILDING, STATE OF THE ART KITCHEN WITH VIEW OF MANHATTAN SKYLINE, GRANITE COUNTER TOPS , STAINLESS STEEL APPLIANCES, ENERGY EFFICIENT FLOOR TO CEILING WINDOWS, VERY SPACIOUS WITH AMPLE AMOUNT OF CLOSET SPACE!<br /><br /><br /><br />DON'T LET THIS DEAL GO!!!! I HAVE ACCESS TO ALL BUILDINGS IN NEW YORK CITY. CONTACT FOR EXCLUSIVE AND PRIVATE TOUR: AVI COHEN: C:1926-797-4826<p><a  website_redacted ","West 37th Street",40.7568,7105326,-73.9982,"e6f6c3c18136d0dafd7468b6d4965479",2600,"505 West 37th Street","medium"
"445",1,3,"0","2016-05-26 04:34:08","        Dishwasher<br />Range/Oven<br />Refrigerator<br />Washer/Dryer in unit<br /><br />Please contact Ryan Headington at 229-458-2687 for more information.","West 109th Street",40.8029,7071282,-73.965,"fc81b75568d3655a922523cb0d77ea5b",4000,"211 West 109th Street","low"
"446",1,0,"3a956bd42c50f06ac84cf072fc514f5f","2016-06-22 03:15:03","NO FEE AND 1 MONTH FREE-NEW LUXURY HIGH RISE IN THE HEART OF MIDTOWN WITH STUNNNG VIEWS OF MANHATTAN AND THE HUDSON RIVER. AMENITIES ARE LIMITLESS HERE!!! 24 HOUR DOOR MAN & CONCIERGE, VALET SERVICE INCLUDING DRY CLEANING, GATEHOUSE ENTRY WITH CIRCULAR DRIVEWAY ELEGANT ATRIUM LOBBY, INDOOR VALET PARKING, STATE OF THE ART FITNESS CENTER WITH STEAM & SAUNA, INDOOR SWIMMING POOL & SKYLIGHT, LIGHTED TENNIS COURT, FULL COURT BASKETBALL, GOLF PRACTICE GREEN, SUN DECK, OBSERVATION DECK OVERLOOKING HUDSON RIVER & MORE! THIS BUILDING WAS BUILT WITH YOU IN MIND.<br /><br />NO FEE AND 1 MONTH FREE-MODERN SPACIOUS STUDIO FILLED WITH NATURAL LIGHT THROUGH THE HUGE ENERGY EFFICIENT WINDOWS, FULL SIZE BATHROOM WITH BEAUTIFUL MARBLE, GRANITE KITCHEN WITH STAINLESS STEEL APPLIANCES. HARDWOOD FLOORING, SPRAWLING WALK-IN CLOSETS. STUNNING VIEWS. THIS IS A MUST SEE APARTMENT.....<br /><br />NO FEE AND 1 MONTH FREE-CONTACT ASAP TO SECURE A PRIVATE VIEWING OR TO RECEIVE OTHER LUXURY GEMS IN NYC. FOR AN EXCLUSIVE VIEWING CONTACT AFIK, EMAIL: kagglemanager@renthop.com CELL: 056-851-9308 NOT WHAT YOUR LOOKING FOR? STRESS NO MORE! WITH ACCESS TO ALL NYC LISTINGS I WILL WORK 24/7 TO FIND YOU THE APARTMENT YOU CAN FINALLY CALL ""HOME""! CALL/TEXT/EMAIL ANYTIME ANY DAY!<br /><br /><p><a  website_redacted ","W 42 St.",40.761,7198411,-74.0002,"cc2ec89609836a875608c52109dcb5ea",2490,"650 W 42 St.","medium"
"447",1,1,"0","2016-05-29 01:23:43","Inwood 1 bedroom. Large eat-in kitchen. Big big bedroom. Elevator, laundry, and on-site super. Near subway. ","Thayer Street",40.8646,7081087,-73.9279,"fb0f7c32dd8e72883397bb11f3591a63",1725,"100 Thayer Street","low"
"448",2,3,"c66639d47316de04fa4884c2c78cb865","2016-06-02 04:54:27","Prime east village on east 13th street.  Find yourself near all that the east village and union square area has to offer including the union square transit hub, markets, Whole Foods, trendy cafes and more.   Unit features all new ss kitchen, wood planked floors, exposed brick, queen size bedrooms, WASHER/DRYER in unit, great light throughout. CALL_ TEXT_ EMAIL Danielle LaCroix 542-996-7733  No Broker Fee <br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ","E 13 Street",40.7324,7098247,-73.9875,"1cf642a07b4d7587d89519f8e4068c10",5095,"202 E 13 Street","medium"
"449",1,3,"48215a77f9722d99300f913143300c7b","2016-04-11 02:23:04","SUN DRECHED 3 BEDROOM/ 1 BATH 1200 SQF!! GUT RENOVATED UNIT/ NEW BATH AND NEW SS APP KITCHEN!!This amazing new renovation 3 bedroom- 1 bathroom apartment  is located in a quiet yet nice tree lines street.This apartment is very spacious features high ceilings, hardwood floors and brand new windows. The unit has an updated kitchen with granite counter, stainless steel appliances and dishwasher. Brand new  windowed bathroom and is a fabulous apartment with 12000 sqf!! perfect unit with spacious bedrooms and massive living room!!It won't last. contact asap it will go fast!Near by subways: A  train at Dyckman St-200th St 0.2 miles  and 1 train at 207th St 0.4 miles<br /><br />For exclusive viewing contact Roy at kagglemanager@renthop.com or call 267-988-8267<br /><br /><br /><br /><p><a  website_redacted ","Seaman Avenue",40.8674,6854661,-73.926,"dd2a2e03e2f73e1113ed3836bf2d9ad7",2250,"49-57 Seaman Avenue","high"
"450",1,1,"b8dd6e4108ff8475366b000ef04ae58b","2016-04-24 03:47:04","1 bedroom big apartment,very bright and nice big windows ,hardwood floors,open concept living-dinning area,full kitchen , full bathroom with tub,a lot of closets and storage space.<br /><br />Upper west side with a lot of restaurants ,bars and shops ,the best grocery's in the area,post office right in the corner,equinox gym in 5 min, 2 min from subway station 72th street,2 min a way from legendary Central Park<br /><br />As a long time resident of Midtown West, I am an expert in the neighborhood and I have access to the most beautiful apartments. Call or email today so we can find your new home.<br /><br /><p><a  website_redacted "," W 75 St.",40.7792,6919501,-73.9763,"e6472c7237327dd3903b3d6f6a94515a",2295,"43  W 75 St.","medium"
"451",1,0,"6ce872b483cfcbb32ea805604d44ef5f","2016-04-24 02:39:12","King sized Studio apartment with spacious layout in the Financial District. The unit offers attractive finishes such as massive windows to enjoy the effects of organic lighting, enormous closet space, and stained hardwood floors. The kitchen streams effortlessly into the living room. Additional storage room and dishwasher are masked by dark stained wood cabinetry. Earth tone shades provide a warm and welcoming vibe to the apartment. The spacious bathroom possesses a soothing full sized tub with complimentary lighting. 10-foot high ceilings soar throughout the apartment granting comfortable living space.<br /><br />The building?s never ending list of amenities include:?Luxury lobby and reception area fully attended ?Entertainment Center?Glass domed private lounge with wonderful views of the river?Billiards table?Bar lounge?Weight room?Sky deck with amazing views of the city and rivers?Valet services including dry cleaning, laundry & housecleaning<br /><br />Located near numerous train stations (Rector St 1-train, Wall St 2,3,4 and 5-train, Broad St J & Z-train) convenient to commute throughout NYC. Steps away from supermarkets, restaurants, entertainment, parks and river views. For private viewing contact Edwin Reyes at 991-870-3267 or kagglemanager@renthop.com Hope to hear from you soon!<br /><br /><p><a  website_redacted ","Spruce Street",40.7111,6918197,-74.0055,"2aa9bfa5f67ed9997ea341dee8a3a271",3000,"8 Spruce Street","low"
"452",1,2,"a36895b9975c6991ca0fa1d9a99023a1","2016-06-29 03:14:01","UNBEATABLE PRICE AND LOCATION - E. 70s AND 3rd AVENUE. EXTRA LUXURIOUS BUILDING. OPEN KITCHEN. LOTS OF CLOSETS AND SUNLIGHT. GYM, LAUNDRY, DRY CLEANING SERVICES, HIGH FLOOR PANORAMIC VIEWS, ALREADY CONVERTED TO 2 BEDS AND MORE...<br /><br />--> SHOWING BY APPOINTMENT ONLY.   FOR ALL YOUR MANHATTAN REAL ESTATE NEEDS CONTACT:    VAS  cell:  (226-317-8312  fax:  (226-317-8312   e-mail:  kagglemanager@renthop.com SEE ALL MY LISTINGS-------    www.hgrny.com/vas -Disclosure -**Deals/Management offers are subject to change without notice!<br /><br /><br /><br /><p><a  website_redacted ","E 72nd St.",40.7695,7229869,-73.9603,"c9c33695ee2a2f818e9f1d8f7d1c4b39",4000,"200 E 72nd St.","low"
"453",2,2,"ad988bfd932ec528b2aca7e34c1ca567","2016-04-07 03:57:43","2 Bedroom/ 2 Bath unit located in the heart of Midtown east Manhattan. This gorgeous newly renovated apartment is steps away from the subway for commuter convenience. The renovated kitchen is decorated with white cabinets and new stainless steal appliances including a dishwasher. Very spacious with multiple closets to store all your belongings. Multiple windows around the apartment for great sunlight. To view this apartment or to inquire on any No Fee apartments, please call/text Amir Weiner at 010-607-0491 or email at kagglemanager@renthop.com<br /><br /><br /><br /><br /><br /><p><a  website_redacted ","E 53rd St.",40.7574,6838916,-73.9681,"9d32b720e26a351b951c8f78f72f2fec",3400,"229 E 53rd St.","low"
"454",1,1,"98bda657132298cacce1cde0029d4d56","2016-06-01 05:57:00","NO FEE!! ALL UTILITIES INCLUDED!! PH UNIT!! 72 ST & COLOMBUS!! SUBWAY, STEPS TO PARK!! CHARMING, HUGE, BRIGHT, one bedroom just seconds from Central Park and train lines! Nearly 700sf!Watch the hustle bustle of city life from lots of huge south and east facing windows in this high ceiling, impeccably kept, prewar apartment with lovely wood floors, in this perfectly located UWS elevator building. Huge main living area includes a large pullman kitchen which can easily be divided off from the main living room. Huge bedroom with lots of closets. Nice subway tiled bath and...GAS & ELECTRIC INCLUDED IN YOUR RENT!<br /><br />TO VIEW PLEASE CALL/TEXT NATHAN BEN-DAVID 500-405-7922<br /><br /><br /><br /><p><a  website_redacted ","West 72nd Street",40.7775,7092893,-73.9784,"38d72c692c25ba828c02963a9b17fc72",3200,"53 West 72nd Street","low"
"455",1,2,"6402303fc18b720bb15c4395628a4b7b","2016-06-16 12:20:17","This 2 bedroom apartment in Little Italy has everything you will need to make it a home. Full kitchen, private bathroom, hardwood flooring high ceilings, and steps from restaurants, shopping and subways . Heat and hot water included in Rent.    Please call me if you want to make an appointment to see this apartment   . I can also make an appointment to show you everything on the market if you need 1 day service instead of a 2 week minefield shopping experience.","150 mott street  ",40.7193,7173889,-73.9962,"0299c9da66d8302ccb5f9d43b877150e",2750,"150 mott street  ","high"
"456",1,2,"0","2016-06-27 01:36:03","HUGE true 2 bedroom with charming exposed brick right off Eighth Ave.Super sunny and renovated apartment with queen size bedrooms, tons of closet space, spacious living room with fully equipped kitchen with stainless steel appliances. One of the bedrooms has a loft space used as additional storage.Well maintained building with marble lobby and live-in super in popular neighborhood close to transportation, restaurants, and everything you need to see in the city!Call Jeff anytime to view this and any other homes in the area. ","West 48th Street",40.7612,7220285,-73.9879,"a97d1f9f31335450c09ec5fe84435c2a",3150,"312 West 48th Street","low"
"457",1,0,"201f93efda29991c11db82a93ddc888b","2016-04-17 02:24:09","This newly renovated apartment in Hamilton Heights has great amenities with a live-in building supervisor at an AWESOME price. Hardwood flooring runs throughout the living areas and bedroom. The kitchen includes stainless steel appliances,  microwave, new cupboards and beautiful counter-tops. The bathroom has been beautifully tiled to reflect a modern taste.<br /><br />This is an elevator building with laundry facilities, storage units, and bike racks.  The building is close to C-Town Supermarket, drug stores, laundromats and dry-cleaners.  You will be in close proximity to both Jackie Robinson and Highbridge Park as well as the C, 1 subway lines.<br /><br />Hamilton Heights is a fun and eclectic neighborhood. Enjoy local dinning at Harlem Public, Unione, and Ristorante La Liberdad. The neighborhood also features trendy hot-spots such as Hogshead Tavern, At The Wallace, and Farfarina Cafe & Lounge.<br /><br />Not quite what you are looking for?  I work with 99% of the management companies in NYC.  Call me for a showing!<br /><br />-------------Listing courtesy of Miron Properties. All material herein is intended for information purposes only and has been compiled from sources deemed reliable. Though information is believed to be correct, it is presented subject to errors, omissions, changes or withdrawal without notice.  Miron Properties is a licensed Real Estate Broker.  www.MironProperties.com<p><a  website_redacted ","Saint Nicholas Place",40.8292,6885853,-73.9406,"aebdbd87c7ad92ded6fb2a52ce3ae4f5",1600,"66 Saint Nicholas Place","medium"
